Time,Success,Length,Machine Hostname,Machine Process Id,Machine Thread Id,Query Finish Time,Query Index,Query Start Time,Query Timeout Trial,Query Trial,Request Group Name,Request Num Planning Attempts,Request Planner Id,Request Planner Type,Robowflex Planner Name,Robowflex Robot Name
119.541,1.0,18.406093841870952,furkand,360355.0,140031435994880.0,539.603571,0.0,420.062253,0.0,27.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
141.973,1.0,8.769010846818757,furkand,360355.0,140031410816768.0,541.319207,0.0,399.346404,0.0,26.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
119.235,1.0,14.02755769316484,furkand,360355.0,140031419209472.0,562.006381,0.0,442.771115,0.0,28.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
59.0737,1.0,7.06361118412819,furkand,360355.0,140031410816768.0,600.39338,0.0,541.319652,0.0,34.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
124.634,1.0,13.679749034894433,furkand,360355.0,140031427602176.0,643.719136,0.0,519.085402,0.0,31.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
81.6554,1.0,14.831693567989175,furkand,360355.0,140031410816768.0,682.049049,0.0,600.393681,0.0,36.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
145.697,0.0,0.0,furkand,360355.0,140031419209472.0,707.704497,0.0,562.007353,0.0,35.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
66.2609,1.0,16.333513529063936,furkand,360355.0,140031427602176.0,709.980433,0.0,643.719493,0.0,37.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
179.566,1.0,8.553187884303084,furkand,360355.0,140031781541632.0,717.645322,0.0,538.078962,0.0,32.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
200.252,0.0,0.0,furkand,360355.0,140031435994880.0,739.855899,0.0,539.603993,0.0,33.0,panda_arm,1.0,RRTGoalRegionkConfigDefault,robowflex::OMPL::FrankaOMPLPipelinePlanner,,panda
